Price_Period,Town,Super,Diesel,Kerosene,lat,lon
15-Oct-2022 - 14-Nov-2022,Mandera,191.35,176.05,159.98,3.2285332,40.705615316515406
15-Oct-2022 - 14-Nov-2022,Matuu,179.2,163.9,147.84,-1.1438281,37.5484852
15-Oct-2022 - 14-Nov-2022,Merti,183.65,168.35,152.29,1.44044725,38.73005871082873
15-Oct-2022 - 14-Nov-2022,Oldonyiro,180.67,165.36,149.29,0.62422,36.983167
15-Oct-2022 - 14-Nov-2022,Eldas,189.34,174.04,157.98,2.19268595,39.74563189882936
15-Oct-2022 - 14-Nov-2022,Bute,186.38,171.08,155.02,3.3571847,39.4202473
15-Oct-2022 - 14-Nov-2022,Hadado,184.97,169.67,153.6,1.5294595,39.4255001
15-Oct-2022 - 14-Nov-2022,Mai Mahiu,178.42,163.12,147.06,-0.9827242,36.5856896
15-Oct-2022 - 14-Nov-2022,Lamuria,180.12,164.82,148.75,-0.1833,36.8666
15-Oct-2022 - 14-Nov-2022,Sipili,180.98,165.68,149.62,0.4067083,36.37852
15-Oct-2022 - 14-Nov-2022,Marimanti,180.61,165.31,149.25,-0.1750842,37.97798143246813
15-Oct-2022 - 14-Nov-2022,North Horr,187.11,171.82,155.75,3.1070301000000002,37.69527558861103
15-Oct-2022 - 14-Nov-2022,Maikona,185.73,170.43,154.37,2.9232961,37.6344249
15-Oct-2022 - 14-Nov-2022,Kalacha,186.27,170.97,154.91,3.1296333,37.4272629
15-Oct-2022 - 14-Nov-2022,Turbi,186.14,170.84,154.78,3.3002206,38.3768445
15-Oct-2022 - 14-Nov-2022,Laisamis,183.36,168.06,151.98,2.3437975,37.29645622481332
15-Oct-2022 - 14-Nov-2022,Merille,183.05,167.75,151.69,1.4156821,37.722486
15-Oct-2022 - 14-Nov-2022,Korr,184.3,169,152.93,2.0039521,37.4996353
15-Oct-2022 - 14-Nov-2022,Nakuru,177.62,162.83,146.79,-0.2802724,36.0712048
15-Oct-2022 - 14-Nov-2022,Gilgil,177.58,162.79,146.76,-0.54143035,36.23616458551074
15-Oct-2022 - 14-Nov-2022,Mogotio,177.57,162.78,146.74,0.16322755,35.94667690937922
15-Oct-2022 - 14-Nov-2022,Molo,177.65,162.86,146.83,-0.35471985,35.79163929322296
15-Oct-2022 - 14-Nov-2022,Olenguruone,178.36,163.56,147.53,-0.0769487,35.6710647
15-Oct-2022 - 14-Nov-2022,Londiani,177.88,163.09,147.05,-0.1673204,35.5914203
15-Oct-2022 - 14-Nov-2022,Nyahururu,177.87,163.08,147.04,0.0333,36.3666
15-Oct-2022 - 14-Nov-2022,Archers Post,180.85,166.06,150.03,0.638492,37.66707
15-Oct-2022 - 14-Nov-2022,Lodosoit,181.95,167.16,151.13,1.35,37.5666
15-Oct-2022 - 14-Nov-2022,Naivasha,177.95,163.15,147.11,-0.8870395,36.36487730618629
15-Oct-2022 - 14-Nov-2022,Marigat,178.34,163.55,147.51,0.43855299999999997,36.03507458130635
15-Oct-2022 - 14-Nov-2022,Kabarnet ,178.83,164.04,148.01,0.496524,35.743139
15-Oct-2022 - 14-Nov-2022,Maralal,179.92,165.13,149.1,1.1,36.7
15-Oct-2022 - 14-Nov-2022,Wamba,180.76,165.97,149.93,0.9808208,37.32265027288058
15-Oct-2022 - 14-Nov-2022,Rumuruti,178.41,163.62,147.58,-0.5279001,36.3631354
15-Oct-2022 - 14-Nov-2022,Eldoret,178.5,163.72,147.67,0.5198329,35.2715481
15-Oct-2022 - 14-Nov-2022,Kiplombe,178.5,163.72,147.67,0.60259065,35.23449640623591
15-Oct-2022 - 14-Nov-2022,Iten,178.5,163.72,147.67,0.6730702,35.5102633
15-Oct-2022 - 14-Nov-2022,Naiberi,178.5,163.72,147.67,0.45874755,35.39721440655103
15-Oct-2022 - 14-Nov-2022,Kesses,178.5,163.72,147.67,0.25966,35.34588313919592
15-Oct-2022 - 14-Nov-2022,Kapsabet,178.52,163.74,147.68,0.2004978,35.1011501
15-Oct-2022 - 14-Nov-2022,Webuye,178.93,164.15,148.1,0.607628,34.7687756
15-Oct-2022 - 14-Nov-2022,Kitale,178.86,164.08,148.03,1.018076,35.000236
15-Oct-2022 - 14-Nov-2022,Kapenguria ,179.5,164.72,148.67,1.2522515,35.0909919
15-Oct-2022 - 14-Nov-2022,Bungoma,179.26,164.48,148.44,0.78292445,34.71916810731902
15-Oct-2022 - 14-Nov-2022,Moiben,178.52,163.74,147.68,0.72163215,35.399004662950034
15-Oct-2022 - 14-Nov-2022,Matunda,178.49,163.7,147.66,0.82795955,35.12127738390197
15-Oct-2022 - 14-Nov-2022,Tambach,178.54,163.76,147.71,0.5923883,35.5221516
15-Oct-2022 - 14-Nov-2022,Kapsowar,179,164.22,148.18,0.980103,35.56027
15-Oct-2022 - 14-Nov-2022,Chebara,178.89,164.1,148.06,0.8833,35.5
15-Oct-2022 - 14-Nov-2022,Kimwarer,178.81,164.03,147.99,0.319932,35.635612
15-Oct-2022 - 14-Nov-2022,Timboroa,178.73,163.95,147.9,0.0629624,35.5467063
15-Oct-2022 - 14-Nov-2022,Nandi Hills,178.69,163.91,147.87,0.11723465,35.244316666676795
15-Oct-2022 - 14-Nov-2022,Kaiboi,178.55,163.77,147.73,0.412863,35.02050480462192
15-Oct-2022 - 14-Nov-2022,Kiminini,179.05,164.27,148.21,0.9329072,34.99373851896404
15-Oct-2022 - 14-Nov-2022,Endebess,179.39,164.61,148.57,1.1453869,34.72052334810487
15-Oct-2022 - 14-Nov-2022,Saboti,179.07,164.29,148.25,0.9476378999999999,34.81840333092221
15-Oct-2022 - 14-Nov-2022,Chepareria,179.71,164.93,148.87,1.316616,35.2
15-Oct-2022 - 14-Nov-2022,Lomut,181.33,166.53,150.49,1.400565,35.568274
15-Oct-2022 - 14-Nov-2022,Burgich,180.12,165.34,149.29,1.9666132,35.0833596
15-Oct-2022 - 14-Nov-2022,Sigor,180.25,165.47,149.42,1.4824763,35.4706941
15-Oct-2022 - 14-Nov-2022,Lodwar,182.68,167.9,151.85,3.1165858,35.6022943
15-Oct-2022 - 14-Nov-2022,Kakuma,184.27,169.49,153.44,3.7472506,34.8289126
15-Oct-2022 - 14-Nov-2022,Lokichar,181.68,166.9,150.85,2.376658,35.645987
15-Oct-2022 - 14-Nov-2022,Kalokol,183.44,168.66,152.61,3.5327417,35.8570234
15-Oct-2022 - 14-Nov-2022,Lokori,182.05,167.27,151.22,1.9517712,36.0288765
15-Oct-2022 - 14-Nov-2022,Lokitaung,186.33,171.55,155.49,4.2691168,35.7522638
15-Oct-2022 - 14-Nov-2022,Kapedo,181.33,166.53,150.49,-0.5709202,36.2097822
15-Oct-2022 - 14-Nov-2022,Malaba,179.66,164.88,148.84,0.632706,34.269398
15-Oct-2022 - 14-Nov-2022,Lokichogio,185.46,170.68,154.63,4.2050673,34.3600434
15-Oct-2022 - 14-Nov-2022,Ziwa,178.69,163.91,147.87,-4.0236838,39.71686906744931
15-Oct-2022 - 14-Nov-2022,Soy,178.51,163.72,147.67,0.7600378000000001,35.22110468263003
15-Oct-2022 - 14-Nov-2022,Moi's Bridge,178.57,163.78,147.74,0.87599,35.120005
15-Oct-2022 - 14-Nov-2022,Turbo,178.45,163.67,147.62,0.5975132000000001,35.098474606593726
15-Oct-2022 - 14-Nov-2022,Kibish,186.56,171.77,155.73,4.1987166,34.4880729
15-Oct-2022 - 14-Nov-2022,Loima,181.8,167.02,150.97,-0.301475,36.0736215
15-Oct-2022 - 14-Nov-2022,Lokiriama,183.37,168.59,152.53,3.520468,34.818915
15-Oct-2022 - 14-Nov-2022,Kainuk,180.57,165.79,149.74,1.7746429,35.5030247
15-Oct-2022 - 14-Nov-2022,Kacheliba,179.9,165.12,149.07,1.4825513,35.0110798
15-Oct-2022 - 14-Nov-2022,Kiwawa,180.5,165.72,149.68,2.01645,35.02629
15-Oct-2022 - 14-Nov-2022,Ortum,180.09,165.31,149.26,1.44038,35.35629
15-Oct-2022 - 14-Nov-2022,Kachibora,178.89,164.1,148.06,0.9835852,35.2233351
15-Oct-2022 - 14-Nov-2022,Kwanza,179.6,164.82,148.78,1.13731975,34.98917060972386
15-Oct-2022 - 14-Nov-2022,Kaplamai,178.92,164.14,148.08,1.0221061,35.1220277
15-Oct-2022 - 14-Nov-2022,Eldama Ravine,179.33,164.55,148.51,-0.019849650000000003,35.733089748590004
15-Oct-2022 - 14-Nov-2022,Tenges,179.47,164.69,148.65,0.3102903,35.801198
15-Oct-2022 - 14-Nov-2022,Barwessa,179.59,164.81,148.75,0.7283898,35.715813013817346
15-Oct-2022 - 14-Nov-2022,Kipsaraman,180.49,165.71,149.66,0.7434383,35.8365141
15-Oct-2022 - 14-Nov-2022,Loruk,180.36,165.58,149.53,0.712903,36.031113
15-Oct-2022 - 14-Nov-2022,Kabartonjo,179.33,164.55,148.51,0.6301913,35.7957509
15-Oct-2022 - 14-Nov-2022,Tinderet,179.39,164.61,148.57,-0.018253600000000002,35.26542912550388
15-Oct-2022 - 14-Nov-2022,O'lessos,178.57,163.78,147.74,0.2157555,35.3002342
15-Oct-2022 - 14-Nov-2022,Kobujoi,178.97,164.19,148.14,0.0613017,34.9784593
15-Oct-2022 - 14-Nov-2022,Serem,179.05,164.27,148.21,0.0779324,34.8555317
15-Oct-2022 - 14-Nov-2022,Kabiyet,178.51,163.72,147.67,0.4,35.0833
15-Oct-2022 - 14-Nov-2022,Cheptulu,178.93,164.15,148.1,0.1295128,34.8645972
15-Oct-2022 - 14-Nov-2022,Kapcherop,179.11,164.33,148.28,1.0393684,35.3210804
15-Oct-2022 - 14-Nov-2022,Arror,179.45,164.67,148.61,0.9552611,35.6117425
15-Oct-2022 - 14-Nov-2022,Tot,179.65,164.87,148.82,1.2038986,35.6575054
15-Oct-2022 - 14-Nov-2022,Kaptarakwa,178.69,163.91,147.87,0.4666,35.5333
15-Oct-2022 - 14-Nov-2022,Kapese,181.65,166.86,150.82,2.3685347500000002,35.716532212964935
15-Oct-2022 - 14-Nov-2022,Kalemngorok,181.03,166.25,150.21,2.1362715,35.4972562
15-Oct-2022 - 14-Nov-2022,Marich,180.02,165.24,149.19,1.5449,35.45631
15-Oct-2022 - 14-Nov-2022,Alale,180.5,165.72,149.68,2.2710437,35.0078072
15-Oct-2022 - 14-Nov-2022,Kunyao,180.17,165.39,149.34,1.7833,35.05
15-Oct-2022 - 14-Nov-2022,Orolwo,179.79,165.01,148.97,1.59445,34.99158
15-Oct-2022 - 14-Nov-2022,Sebit,179.74,164.96,148.92,1.3944978,35.3379062
15-Oct-2022 - 14-Nov-2022,Morpus,179.65,164.87,148.82,1.38982,35.27388
15-Oct-2022 - 14-Nov-2022,Kaibichbich,179.49,164.7,148.66,1.16989,35.32389
15-Oct-2022 - 14-Nov-2022,Keringet,179.21,164.43,148.39,-0.4272124,35.689954
15-Oct-2022 - 14-Nov-2022,Kisumu,178.5,163.7,147.66,-0.1029109,34.7541761
15-Oct-2022 - 14-Nov-2022,Sondu,178.59,163.8,147.77,-0.4616812,35.125814
15-Oct-2022 - 14-Nov-2022,Oyugis,179.08,164.29,148.25,-0.509908,34.734576
15-Oct-2022 - 14-Nov-2022,Kakamega,178.54,163.75,147.72,0.4957104,34.801548861634615
15-Oct-2022 - 14-Nov-2022,Mumias,178.82,164.03,147.99,0.3361103,34.4895368
15-Oct-2022 - 14-Nov-2022,Bondo,178.7,163.91,147.88,-0.10061809999999999,34.22530233497095
15-Oct-2022 - 14-Nov-2022,Siaya,178.83,164.04,148,-0.06040135,34.200135009996295
15-Oct-2022 - 14-Nov-2022,Kericho,179,164.21,148.17,-0.3666,35.2833
15-Oct-2022 - 14-Nov-2022,Nyamira,179.07,164.28,148.24,-0.65179075,34.9341669745598
15-Oct-2022 - 14-Nov-2022,Kisii,179.37,164.58,148.55,-0.73894255,34.75398551201732
15-Oct-2022 - 14-Nov-2022,Sotik,179.21,164.42,148.38,-0.76756355,35.145247266937886
15-Oct-2022 - 14-Nov-2022,Keroka,179.39,164.6,148.56,-0.4853057,36.0526532
15-Oct-2022 - 14-Nov-2022,Busia,179.36,164.57,148.54,0.3712048,34.26479520608315
15-Oct-2022 - 14-Nov-2022,Homabay,179.31,164.52,148.48,-0.6946322,34.5457839
15-Oct-2022 - 14-Nov-2022,Migori,180.17,165.37,149.34,-1.0211616000000001,34.30964322421073
15-Oct-2022 - 14-Nov-2022,Isebania,180.45,165.66,149.62,-1.2376692,34.480132858535335
15-Oct-2022 - 14-Nov-2022,Bomet,179.61,164.82,148.78,-0.7196054000000001,35.239962497045674
15-Oct-2022 - 14-Nov-2022,Muhoroni,178.72,163.93,147.9,-0.1272987,35.079651915343035
15-Oct-2022 - 14-Nov-2022,Mbita,179.3,164.5,148.47,-0.4997824,34.31430780354924
15-Oct-2022 - 14-Nov-2022,Mbale,178.5,163.7,147.66,0.083501,34.7203265
15-Oct-2022 - 14-Nov-2022,Etago,179.94,165.15,149.12,-0.90476845,34.65297690573618
15-Oct-2022 - 14-Nov-2022,Magenche,180.05,165.26,149.22,-0.93144385,34.72470103064012
15-Oct-2022 - 14-Nov-2022,Kilgoris,179.88,165.09,149.06,-1.008391,34.88001
15-Oct-2022 - 14-Nov-2022,Malava,178.86,164.06,148.03,0.46928205,34.83442369644021
15-Oct-2022 - 14-Nov-2022,Lugari,179.25,164.45,148.42,0.6178522,34.8998158596182
15-Oct-2022 - 14-Nov-2022,Rodi Kopany,179.37,164.58,148.55,-0.6247428,34.5014882
15-Oct-2022 - 14-Nov-2022,Ndhiwa,179.65,164.86,148.82,-0.7129547,34.38666232304708
15-Oct-2022 - 14-Nov-2022,Rangwe,179.36,164.57,148.54,-0.56041705,34.58311439245922
15-Oct-2022 - 14-Nov-2022,Sindo,179.37,164.58,148.55,-0.5403063,34.1646971
15-Oct-2022 - 14-Nov-2022,Awasi,178.45,163.66,147.63,-0.160583,35.073504
15-Oct-2022 - 14-Nov-2022,Ahero,178.5,163.7,147.66,-0.186955,36.12033
15-Oct-2022 - 14-Nov-2022,Ugunja,178.93,164.13,148.1,0.2036388,34.340320229418694
15-Oct-2022 - 14-Nov-2022,Asembo,178.57,163.78,147.75,-0.183341,34.3857105
15-Oct-2022 - 14-Nov-2022,Usenge,179.06,164.26,148.22,-0.0670539,34.0565093
15-Oct-2022 - 14-Nov-2022,Harambee,178.54,163.75,147.71,-1.2809695,36.8722481
15-Oct-2022 - 14-Nov-2022,Muhuru Bay,180.31,165.52,149.48,-1.01926345,34.0832622028301
15-Oct-2022 - 14-Nov-2022,Kehancha,180.54,165.75,149.71,-1.1932593,34.6200103
15-Oct-2022 - 14-Nov-2022,Ntimaru,180.85,166.06,150.02,-1.3349223,34.6908251
15-Oct-2022 - 14-Nov-2022,Rongo,179.62,164.83,148.8,-0.81936725,34.598513955633905
15-Oct-2022 - 14-Nov-2022,Chwele,179.53,164.74,148.7,0.737102,34.5798327
15-Oct-2022 - 14-Nov-2022,Kimilili,179.46,164.67,148.62,0.7852779000000001,34.728181000000006
15-Oct-2022 - 14-Nov-2022,Nambale,179.36,164.57,148.54,0.50283235,34.35821692247259
15-Oct-2022 - 14-Nov-2022,Funyula,179.22,164.43,148.4,0.2805125,34.1196811
15-Oct-2022 - 14-Nov-2022,Ogembo,179.53,164.74,148.7,-0.799565,34.725029
15-Oct-2022 - 14-Nov-2022,Nyangusu,179.79,165,148.96,-0.9331069,34.8432883
15-Oct-2022 - 14-Nov-2022,Sengera,179.72,164.92,148.88,-0.8556582,34.71132247284744
15-Oct-2022 - 14-Nov-2022,Kiambu,179.44,164.64,148.61,-1.0363950499999999,36.843131163110776
15-Oct-2022 - 14-Nov-2022,Marani,179.14,164.35,148.31,-0.5661617999999999,34.81321148475658
15-Oct-2022 - 14-Nov-2022,Ikonge,178.86,164.07,148.03,-0.5333,35.0166
15-Oct-2022 - 14-Nov-2022,Nyansiongo,179.26,164.47,148.43,-0.7636602,35.0008202
15-Nov-2022 - 14-Dec-2022,Mombasa,174.98,159.76,143.69,-4.05052,39.667169
15-Nov-2022 - 14-Dec-2022,Kilifi,175.69,160.47,144.41,-3.15073925,39.67507159193717
15-Nov-2022 - 14-Dec-2022,Likoni,175.34,160.11,144.05,-4.1027192,39.64540380366174
15-Nov-2022 - 14-Dec-2022,Kwale,175.34,160.11,144.05,-4.1836067,39.105094975232994
15-Nov-2022 - 14-Dec-2022,Malindi,175.9,160.67,144.61,-3.2165987,40.1165933
15-Nov-2022 - 14-Dec-2022,Lungalunga,176.05,160.83,144.76,-1.3113519500000002,36.873488656395146
15-Nov-2022 - 14-Dec-2022,Voi,176.46,161.24,145.17,-3.5592753000000004,38.80360488752321
15-Nov-2022 - 14-Dec-2022,Taveta,177.86,162.64,146.58,-3.559095,37.945535980061464
15-Nov-2022 - 14-Dec-2022,Lamu,178.27,163.06,147,-2.2675396,40.9010641
15-Nov-2022 - 14-Dec-2022,Hola,178.57,163.34,147.28,-1.4976808,40.034911
15-Nov-2022 - 14-Dec-2022,Mpeketoni,178.27,163.06,147,-2.389659,40.698723
15-Nov-2022 - 14-Dec-2022,Minjila,177.25,162.02,145.96,-2.3166,40.1166
15-Nov-2022 - 14-Dec-2022,Garsen,177.33,162.11,146.05,-2.43995435,39.21178076214538
15-Nov-2022 - 14-Dec-2022,Samburu,175.28,160.06,144,1.5394463,36.94216599162042
15-Nov-2022 - 14-Dec-2022,Taru,175.46,160.24,144.18,-3.7333,39.15
15-Nov-2022 - 14-Dec-2022,Mwatate,176.79,161.57,145.51,-3.70512455,38.28691682315505
15-Nov-2022 - 14-Dec-2022,Kaloleni,175.13,159.92,143.85,-3.7780828,39.539414438587
15-Nov-2022 - 14-Dec-2022,Marereni,176.56,161.34,145.27,-2.8003895,40.1479511
15-Nov-2022 - 14-Dec-2022,Nairobi,177.3,162,145.94,-1.3026148499999999,36.82884201813725
15-Nov-2022 - 14-Dec-2022,Thika,177.31,162.01,145.94,-1.036648,37.077523
15-Nov-2022 - 14-Dec-2022,Machakos,177.54,162.24,146.18,-1.27900465,37.39526976452546
15-Nov-2022 - 14-Dec-2022,Kajiado,177.72,162.42,146.36,-2.12171705,36.78625503675998
15-Nov-2022 - 14-Dec-2022,Makuyu,177.59,162.29,146.23,-0.900584,37.186523
15-Nov-2022 - 14-Dec-2022,Muranga,177.82,162.52,146.46,-0.83170875,37.00492162779861
15-Nov-2022 - 14-Dec-2022,Sagana,178.05,162.75,146.68,-0.666531,37.208151
15-Nov-2022 - 14-Dec-2022,Embu,178.4,163.1,147.04,-0.5359479,37.6652884382665
15-Nov-2022 - 14-Dec-2022,Kerugoya,178.33,163.03,146.97,-0.49633,37.278584
15-Nov-2022 - 14-Dec-2022,Narok,178.69,163.4,147.33,-1.2779365500000002,35.47742284932569
15-Nov-2022 - 14-Dec-2022,Nyeri,178.67,163.37,147.31,-0.4192962,36.9517005
15-Nov-2022 - 14-Dec-2022,Namanga,178.85,163.55,147.48,-2.5480008,36.7926632
15-Nov-2022 - 14-Dec-2022,Kiganjo,178.64,163.34,147.28,-0.39311,37.001968
15-Nov-2022 - 14-Dec-2022,Chuka,178.93,163.63,147.57,-0.2252218,37.4232635023588
15-Nov-2022 - 14-Dec-2022,Kitui,178.84,163.54,147.47,-1.5642219499999999,38.372811618864006
15-Nov-2022 - 14-Dec-2022,Mwingi,179.22,163.93,147.86,-0.9333,38.0666
15-Nov-2022 - 14-Dec-2022,Nanyuki,179.23,163.94,147.87,0.01403,37.074632
15-Nov-2022 - 14-Dec-2022,Nkubu,180.21,164.91,148.84,-0.0662965,37.6642253
15-Nov-2022 - 14-Dec-2022,Mtito Andei,179.74,164.44,148.38,-2.6893166,38.1682147
15-Nov-2022 - 14-Dec-2022,Meru,180.4,165.1,149.04,0.0499786,37.6500063
15-Nov-2022 - 14-Dec-2022,Isiolo,180.26,164.96,148.89,1.0060600499999999,38.74789538540634
15-Nov-2022 - 14-Dec-2022,Maua,180.85,165.56,149.49,0.232643,37.938023
15-Nov-2022 - 14-Dec-2022,Garissa,181.47,166.17,150.11,-0.52363325,40.35640534962073
15-Nov-2022 - 14-Dec-2022,Marsabit,185.15,169.85,153.79,2.85795825,37.715489185900395
15-Nov-2022 - 14-Dec-2022,Liboi,184.24,168.94,152.87,0.4002038,40.9520422
15-Nov-2022 - 14-Dec-2022,Moyale,186.74,171.44,155.37,2.86885305,38.83203237871054
15-Nov-2022 - 14-Dec-2022,Sololo,185.79,170.49,154.43,3.562807,38.6436056
15-Nov-2022 - 14-Dec-2022,Habaswein,184.16,168.86,152.8,1.0162202,39.4928911
15-Nov-2022 - 14-Dec-2022,Dadaab,182.85,167.55,151.49,0.09486810000000001,40.281396194924355
15-Nov-2022 - 14-Dec-2022,Tarbaj,186.42,171.12,155.04,2.46592945,40.18956296029775
15-Nov-2022 - 14-Dec-2022,Elwak,188.02,172.72,156.65,2.92581015,41.01969295420204
15-Nov-2022 - 14-Dec-2022,Wajir,186.57,171.27,155.21,1.9394402,40.02473595061957
15-Nov-2022 - 14-Dec-2022,Modogashe,184.3,169,152.94,-0.3790417,39.712312
15-Nov-2022 - 14-Dec-2022,Mandera,190.35,175.05,158.98,3.2285332,40.705615316515406
15-Nov-2022 - 14-Dec-2022,Matuu,178.2,162.9,146.84,-1.1438281,37.5484852
15-Nov-2022 - 14-Dec-2022,Merti,182.65,167.35,151.29,1.44044725,38.73005871082873
15-Nov-2022 - 14-Dec-2022,Oldonyiro,179.67,164.36,148.29,0.62422,36.983167
15-Nov-2022 - 14-Dec-2022,Eldas,188.34,173.04,156.98,2.19268595,39.74563189882936
15-Nov-2022 - 14-Dec-2022,Bute,185.38,170.08,154.02,3.3571847,39.4202473
15-Nov-2022 - 14-Dec-2022,Hadado,183.97,168.67,152.6,1.5294595,39.4255001
15-Nov-2022 - 14-Dec-2022,Mai Mahiu,177.42,162.12,146.06,-0.9827242,36.5856896
15-Nov-2022 - 14-Dec-2022,Lamuria,179.12,163.82,147.75,-0.1833,36.8666
15-Nov-2022 - 14-Dec-2022,Sipili,179.98,164.68,148.62,0.4067083,36.37852
15-Nov-2022 - 14-Dec-2022,Marimanti,179.61,164.31,148.25,-0.1750842,37.97798143246813
15-Nov-2022 - 14-Dec-2022,North Horr,186.11,170.82,154.75,3.1070301000000002,37.69527558861103
15-Nov-2022 - 14-Dec-2022,Maikona,184.73,169.43,153.37,2.9232961,37.6344249
15-Nov-2022 - 14-Dec-2022,Kalacha,185.27,169.97,153.91,3.1296333,37.4272629
15-Nov-2022 - 14-Dec-2022,Turbi,185.14,169.84,153.78,3.3002206,38.3768445
15-Nov-2022 - 14-Dec-2022,Laisamis,182.36,167.06,150.98,2.3437975,37.29645622481332
15-Nov-2022 - 14-Dec-2022,Merille,182.05,166.75,150.69,1.4156821,37.722486
15-Nov-2022 - 14-Dec-2022,Korr,183.3,168,151.93,2.0039521,37.4996353
15-Nov-2022 - 14-Dec-2022,Nakuru,176.62,161.83,145.79,-0.2802724,36.0712048
15-Nov-2022 - 14-Dec-2022,Gilgil,176.58,161.79,145.76,-0.54143035,36.23616458551074
15-Nov-2022 - 14-Dec-2022,Mogotio,176.57,161.78,145.74,0.16322755,35.94667690937922
15-Nov-2022 - 14-Dec-2022,Molo,176.65,161.86,145.83,-0.35471985,35.79163929322296
15-Nov-2022 - 14-Dec-2022,Olenguruone,177.36,162.56,146.53,-0.0769487,35.6710647
15-Nov-2022 - 14-Dec-2022,Londiani,176.88,162.09,146.05,-0.1673204,35.5914203
15-Nov-2022 - 14-Dec-2022,Nyahururu,176.87,162.08,146.04,0.0333,36.3666
15-Nov-2022 - 14-Dec-2022,Archers Post,179.85,165.06,149.03,0.638492,37.66707
15-Nov-2022 - 14-Dec-2022,Lodosoit,180.95,166.16,150.13,1.35,37.5666
15-Nov-2022 - 14-Dec-2022,Naivasha,176.95,162.15,146.11,-0.8870395,36.36487730618629
15-Nov-2022 - 14-Dec-2022,Marigat,177.34,162.55,146.51,0.43855299999999997,36.03507458130635
15-Nov-2022 - 14-Dec-2022,Kabarnet ,177.83,163.04,147.01,0.496524,35.743139
15-Nov-2022 - 14-Dec-2022,Maralal,178.92,164.13,148.1,1.1,36.7
15-Nov-2022 - 14-Dec-2022,Wamba,179.76,164.97,148.93,0.9808208,37.32265027288058
15-Nov-2022 - 14-Dec-2022,Rumuruti,177.41,162.62,146.58,-0.5279001,36.3631354
15-Nov-2022 - 14-Dec-2022,Eldoret,177.5,162.72,146.67,0.5198329,35.2715481
15-Nov-2022 - 14-Dec-2022,Kiplombe,177.5,162.72,146.67,0.60259065,35.23449640623591
15-Nov-2022 - 14-Dec-2022,Iten,177.5,162.72,146.67,0.6730702,35.5102633
15-Nov-2022 - 14-Dec-2022,Naiberi,177.5,162.72,146.67,0.45874755,35.39721440655103
15-Nov-2022 - 14-Dec-2022,Kesses,177.5,162.72,146.67,0.25966,35.34588313919592
15-Nov-2022 - 14-Dec-2022,Kapsabet,177.52,162.74,146.68,0.2004978,35.1011501
15-Nov-2022 - 14-Dec-2022,Webuye,177.93,163.15,147.1,0.607628,34.7687756
15-Nov-2022 - 14-Dec-2022,Kitale,177.86,163.08,147.03,1.018076,35.000236
15-Nov-2022 - 14-Dec-2022,Kapenguria ,178.5,163.72,147.67,1.2522515,35.0909919
15-Nov-2022 - 14-Dec-2022,Bungoma,178.26,163.48,147.44,0.78292445,34.71916810731902
15-Nov-2022 - 14-Dec-2022,Moiben,177.52,162.74,146.68,0.72163215,35.399004662950034
15-Nov-2022 - 14-Dec-2022,Matunda,177.49,162.7,146.66,0.82795955,35.12127738390197
15-Nov-2022 - 14-Dec-2022,Tambach,177.54,162.76,146.71,0.5923883,35.5221516
15-Nov-2022 - 14-Dec-2022,Kapsowar,178,163.22,147.18,0.980103,35.56027
15-Nov-2022 - 14-Dec-2022,Chebara,177.89,163.1,147.06,0.8833,35.5
15-Nov-2022 - 14-Dec-2022,Kimwarer,177.81,163.03,146.99,0.319932,35.635612
15-Nov-2022 - 14-Dec-2022,Timboroa,177.73,162.95,146.9,0.0629624,35.5467063
15-Nov-2022 - 14-Dec-2022,Nandi Hills,177.69,162.91,146.87,0.11723465,35.244316666676795
15-Nov-2022 - 14-Dec-2022,Kaiboi,177.55,162.77,146.73,0.412863,35.02050480462192
15-Nov-2022 - 14-Dec-2022,Kiminini,178.05,163.27,147.21,0.9329072,34.99373851896404
15-Nov-2022 - 14-Dec-2022,Endebess,178.39,163.61,147.57,1.1453869,34.72052334810487
15-Nov-2022 - 14-Dec-2022,Saboti,178.07,163.29,147.25,0.9476378999999999,34.81840333092221
15-Nov-2022 - 14-Dec-2022,Chepareria,178.71,163.93,147.87,1.316616,35.2
15-Nov-2022 - 14-Dec-2022,Lomut,180.33,165.53,149.49,1.400565,35.568274
15-Nov-2022 - 14-Dec-2022,Burgich,179.12,164.34,148.29,1.9666132,35.0833596
15-Nov-2022 - 14-Dec-2022,Sigor,179.25,164.47,148.42,1.4824763,35.4706941
15-Nov-2022 - 14-Dec-2022,Lodwar,181.68,166.9,150.85,3.1165858,35.6022943
15-Nov-2022 - 14-Dec-2022,Kakuma,183.27,168.49,152.44,3.7472506,34.8289126
15-Nov-2022 - 14-Dec-2022,Lokichar,180.68,165.9,149.85,2.376658,35.645987
15-Nov-2022 - 14-Dec-2022,Kalokol,182.44,167.66,151.61,3.5327417,35.8570234
15-Nov-2022 - 14-Dec-2022,Lokori,181.05,166.27,150.22,1.9517712,36.0288765
15-Nov-2022 - 14-Dec-2022,Lokitaung,185.33,170.55,154.49,4.2691168,35.7522638
15-Nov-2022 - 14-Dec-2022,Kapedo,180.33,165.53,149.49,-0.5709202,36.2097822
15-Nov-2022 - 14-Dec-2022,Malaba,178.66,163.88,147.84,0.632706,34.269398
